date,credit_gdp_gap,abs_gdp,market_debt_share,sloos_ci,cape,buffett,courbe_10a3m,m2_yoy,taux_reel_10a,baa_aaa_spread,vix,nfci_leverage,margin_loans_z1,current_account_gdp,top1_wealth_share,net_equity_issuance_gdp,corp_debt_to_profits
1970-04-01,-1.613218928430832,,-2.035433406304591,,0.15801833246655397,-0.658632395867933,,-2.6316619529891954,,0.45982483038559,,,-1.9662645818838442,0.05107529748373186,,0.007221894689422159,3.373373626324919
1970-05-01,-1.5946224491883974,,-2.0175232536711776,,-0.24878085695893318,-0.6567321005057147,,-2.3459617848745506,,0.45937382285593326,,,-1.9471324791796671,0.05098442282366732,,0.0072073780179567875,3.299698646283216
1970-06-01,-1.5766556699326326,,-2.000078044715233,,-0.2883157413242064,-0.6548481774595366,,-2.140054654243271,,0.5743858663191787,,,-1.928548673930265,0.05089403150224319,,0.007192948533677052,3.2306508064610626
1970-07-01,-1.484047708299117,,-1.7461243204387034,,-0.3039398232228328,-0.1452229522273515,,-1.8389371851296805,,0.35424633516856174,,,-1.2217191117374697,0.20366024759690224,,0.07929543183825807,3.312099462307528
1970-08-01,-1.4691050697225343,,-1.7341221528614963,,-0.22318048095380827,-0.144928421282753,,-1.3448665112856515,,-0.05092617207353401,,,-1.2156690670743202,0.20328774693719745,,0.07913695307403934,3.2428165918747376
1970-09-01,-1.4546056814019228,,-1.7223643296794873,,-0.06301059874533657,-0.14463567529668384,,-0.9506179962991455,,-0.03930761504999496,,,-1.2097081346735217,0.20291728310945342,,0.07897942073934199,3.1777086987616623
1970-10-01,-1.1853674920015091,,-1.466563163755672,,-0.015184613119696296,0.27180433836080137,,-0.5958637229986297,,-0.03927600664079792,,,-1.1148954709195025,0.3714654423412517,,-0.607053479991035,3.768116630948301
1970-11-01,-1.1765485277202488,,-1.4587838702515807,,-0.03966154401073142,0.27123128345126896,,-0.35735037785890406,,-0.07403292789636871,,,-1.1099839386833499,0.3707305684429976,,-0.605421279253597,3.669876907694301
1970-12-01,-1.1679238995591816,,-1.4511271905591712,,0.1597063459133294,0.2706618390563574,,-0.10547948504499129,,-0.24804451753058485,,,-1.1051368339014027,0.37000004088781563,,-0.6038021871312024,3.5789429099318055
1971-01-01,-1.5059168978689974,,-1.122801382976756,,0.28665555498600476,0.5221852008313622,,0.3135545735734633,,-0.13170142323303294,,,-0.4524869598242413,0.1381013957912313,,-0.47794025850828364,2.584260296026638
1971-02-01,-1.491010300316192,,-1.118564964751529,,0.41029099895675075,0.5208949174039905,,1.37465961587371,,-0.050231916489898915,,,-0.4514287333133073,0.13785936078514835,,-0.4768004681366001,2.5499309146511875
1971-03-01,-1.4765385200001793,,-1.114376192487294,,0.4897019653229798,0.5196141597647645,,2.0516419867330526,,0.019604755946090395,,,-0.45037790215335644,0.1376185939865784,,-0.47566879984931354,2.5169349539540007
1971-04-01,-1.1558957098087588,,-1.0913557897744677,,0.6021191819102937,0.4563632528419824,,2.6313104537235397,,0.07779924903218223,,,0.6148136256737164,0.6270388899379671,,-1.3424691437557978,2.4032191722102434
1971-05-01,-1.1478404014461598,,-1.0874040945933814,,0.5238892677793899,0.45530515455189585,,2.946554500378418,,0.20589531748233017,,,0.6131874269359944,0.6255505989849028,,-1.3352573351914814,2.375277087103894
1971-06-01,-1.139951509491931,,-1.083495063368143,,0.4195051835936888,0.4542543873151454,,3.0107845170746104,,0.1824067643849976,,,0.6115740773100333,0.6240728650934563,,-1.3281606522809892,2.3482880617093875
1971-07-01,-1.109239638711628,,-1.089771933771781,,0.377334189791682,0.29388611214483523,,3.0677233883898207,,0.17058921360263943,,,0.7976841306928992,0.6102735862512744,,-1.6182512030022091,2.04251930122242
1971-08-01,-1.1019873188308749,,-1.085870861339023,,0.2970081103589025,0.29328066066679226,,2.91000767106675,,0.11206201874864136,,,0.795206917436533,0.6088611239801267,,-1.6071713858946168,2.024508647862816
1971-09-01,-1.0948756820526888,,-1.0820114301817854,,0.3699534589565381,0.29267893713884824,,2.8062025938302746,,0.13534647992581314,,,0.7927526681940471,0.6074584324729786,,-1.5963163045121809,2.0069665199132487
1971-10-01,-1.0189641326585654,,-1.0233594259609566,,0.27700148422565574,0.5817289898428434,,2.7219667006701327,,0.205412133725298,,,1.0712090639007072,0.9168255624788401,,-0.5695692800396396,1.8744181784547347
1971-11-01,-1.0129790975300152,,-1.0199639665576938,,0.10550156238945425,0.5802682265178077,,2.70152286138452,,0.17013051037743904,,,1.0668937887954772,0.9140080999308134,,-0.5681540391471653,1.8601190814376083
1971-12-01,-1.0070984988819631,,-1.016602118427612,,0.314795375795335,0.5788184227262603,,2.5989443274551465,,0.15827940748392835,,,1.0626303121992868,0.9112164818531857,,-0.5667493053168017,1.8461425629636892
1972-01-01,-1.1134515487271963,,-1.1486645437522516,,0.4577549041371041,0.6908246360820379,,2.5402495892691346,,0.26365149362981544,,,2.0623637347620414,1.0889999631691374,,-0.49348350205982927,1.666789823784697
1972-02-01,-1.1063896774266977,,-1.144389466306495,,0.5011686943518233,0.6889310403961382,,2.405633570734006,,0.3572652641181312,,,2.0423975551722227,1.0850660201422557,,-0.492345177257308,1.6562364464134796
1972-03-01,-1.0994607354384323,,-1.1401618184648574,,0.5750353890803952,0.687052947895464,,2.217198451448718,,0.31000243007087436,,,2.023000687887214,1.0811744508116286,,-0.49121469969342224,1.6458811927622026
1972-04-01,-0.6570876148735978,,-1.0795766428398035,,0.5984728198084448,0.5631811387182362,,1.9012299801784784,,0.380207820310275,,,1.9976427132055814,1.0370845963561646,,-1.1591699043691321,1.673375172951048
1972-05-01,-0.654466649688387,,-1.075860507432568,,0.543240782258695,0.5618200733823043,,1.6187144226964443,,0.39162087119000166,,,1.979459691610191,1.033561900009895,,-1.1541871407973219,1.6628249725844972
1972-06-01,-0.6518768477794691,,-1.072182524887895,,0.5381849349832749,0.560468837343621,,1.5638043460821751,,0.34422803960194587,,,1.9617646954818417,1.0300748971143263,,-1.1492681616430915,1.6524720055626525
1972-07-01,-0.6856757080043202,,-1.2145842265030926,,0.48521717539729503,0.5687497484772459,,1.6833884582611187,,0.28508165075090935,,,1.663910165550638,0.9103129551364234,,-0.6170873087361298,1.4958390475175347
1972-08-01,-0.6829134325510909,,-1.2098522594625105,,0.603412585219818,0.5673836733616991,,1.8058132267189282,,0.30839900052174213,,,1.6525649914460154,0.9076146675807599,,-0.6155408252767742,1.487875051220272
1972-09-01,-0.6801843263697398,,-1.2051752267367006,,0.5313480751321226,0.5660274033722827,,1.8752842377325467,,0.4613401822570988,,,1.641448978101521,0.9049402583219359,,-0.6140059218818248,1.480037035765084
1972-10-01,-0.48244590729277576,,-1.5286277044158032,,0.5134829149532538,1.1533218101796938,,1.9521920655181546,,0.48448755431514384,,,1.044919697435082,0.8183645976274285,,-0.6460900157716969,1.1526956113061095
1972-11-01,-0.4808432999846299,,-1.5206853854272457,,0.6885707881163237,1.1484988504278977,,1.9230286534742353,,0.4604315097503817,,,1.0409957820951496,0.8161709337388863,,-0.6444457335640215,1.1483181809720342
1972-12-01,-0.4792565752725222,,-1.5128656981163329,,0.7549005522708271,1.143735964890596,,1.9952230780368918,,0.48360990553386984,,,1.0371157950823362,0.8139948344117864,,-0.6428139541046821,1.1439902979604002
1973-01-01,-0.5197816126049769,,-2.043536179308225,,0.7689095598133001,0.6364514630476207,,1.946094502078328,,0.6012439486464911,,,-0.26725718045121377,0.364254924570175,,-0.01279324830453637,0.7059864409718576
1973-02-01,-0.5180306893790624,,-2.0272764764122244,,0.5892026390360905,0.6348629678695239,,1.659279415320517,,0.6006147395485664,,,-0.2667488901317299,0.3635992363178094,,-0.012770541941585388,0.7042772381557991
1973-03-01,-0.5162973626415951,,-2.0113990590411426,,0.4847453441956765,0.6332863190493567,,1.2701192248975741,,0.6118065674886973,,,-0.26624348975548295,0.3629470777574007,,-0.012747956051666726,0.702580401296564
1973-04-01,-0.18346081234445039,,-2.266034770789018,,0.3806193430743548,0.17492299631116767,,1.208685123759425,,0.5047257061814633,,,-1.2170543984189532,0.0914349045219825,,-0.21784745309568876,0.7596618048175776
1973-05-01,-0.18296624690659347,,-2.244902204661897,,0.24488831171282624,0.17460641274205904,,1.279928002377524,,0.5752430485825091,,,-1.2117503420753846,0.0912898210056436,,-0.2174467065232048,0.7577446316866285
1973-06-01,-0.18247566045026561,,-2.2243503742039117,,0.13434746691693378,0.17429154208220968,,1.2398916224214096,,0.5864966910165081,,,-1.206515110732073,0.09114542594960233,,-0.21704816387028625,0.7558419151239486
1973-07-01,-0.1446931415460451,,-2.604793300118444,,0.15201289233107443,0.3556473828905106,,0.865375886399863,,0.5503608179127365,,,-1.5043906539654546,-0.5056274037987366,,0.2549851599763675,0.9473224009354343
1973-08-01,-0.1443138491555638,,-2.5743534652770284,,0.018482256501889525,0.35495093592947713,,0.49116974945663683,,0.47869793636957725,,,-1.495869648252548,-0.504637043899095,,0.25451317487177005,0.9444736006464938
1973-09-01,-0.14393752430504567,,-2.544956913648701,,0.06148117367152631,0.35425856630541863,,0.02165700129284684,,0.30030841583070156,,,-1.4874919526807777,-0.5036524845511938,,0.25404380173763025,0.9416503743810337
1973-10-01,-0.24766420082584628,,-2.7116206788457333,,0.15725405779562468,-0.46938693855559793,,-0.256438376135168,,0.5255994941036398,,,-1.8094728995573262,-0.7115937647930272,,-0.4374899065246029,0.8255787979782863
1973-11-01,-0.2469993802674366,,-2.677964928063415,,-0.1187668152356451,-0.46840124205918765,,-0.3108982470785693,,0.5963305562720422,,,-1.7962147702606879,-0.7099368020992273,,-0.4365930266693396,0.8233990704527647
1973-12-01,-0.24633988679506622,,-2.645532534133413,,-0.37219187182652325,-0.4674217335324405,,-0.41911342651172556,,0.5363238333295747,,,-1.7832440979707884,-0.7082913711351189,,-0.43570164361548835,0.8212365345325825
1974-01-01,-0.39060757612003955,,-2.7282515995393406,,-0.36381861612207594,-0.6247092831945587,,-0.6145295286162398,,0.7140534743785141,,,-1.7420944218684522,-0.7893384829421425,,0.1609616995260251,0.7339480164421813
1974-02-01,-0.38948546763505026,,-2.694331646613955,,-0.4891700387216542,-0.623229629441063,,-0.590832570956424,,0.6775834343530275,,,-1.7301611706644373,-0.7873762595323702,,0.16068060000253187,0.7321914587339383
1974-03-01,-0.388372981601799,,-2.661646697797622,,-0.4115827071450193,-0.6217604495552993,,-0.37862304806419234,,0.7600644245146134,,,-1.7184700363884429,-0.785428611467837,,0.16040096821293756,0.7304474646529739
1974-04-01,0.23783582762416142,,-2.7068983445977093,,-0.5778502763345129,-0.9965955904321824,,-0.4631806855344963,,0.7472701638118509,,,-1.488731248567355,0.3674220144526673,,0.36010427896589714,0.6652824274080508
1974-05-01,0.23721899651268946,,-2.673989150838761,,-0.6990942649386411,-0.9932458052302373,,-0.7247686919837193,,0.6750098029097955,,,-1.480671150235901,0.36678942747515564,,0.3594185573591209,0.6638034998041586
1974-06-01,0.23660694138485444,,-2.642252256164147,,-0.7220617692946694,-0.9899296102432372,,-0.8852080755128932,,0.5313976778448858,,,-1.4727406878317137,0.3661600979996446,,0.3587367399540241,0.6623344000869141
1974-07-01,0.3043643639677894,,-2.5320016892663793,,-1.0489439850443691,-1.874230616571784,,-0.8705539817415144,,0.578544212991871,,,-1.3909561152108456,0.5563846336427084,,1.0059879678523027,0.4773671328148865
1974-08-01,0.30355974743163294,,-2.504792214939519,,-1.1727441854394587,-1.8601727616180241,,-0.8539822110125436,,0.5660469551249712,,,-1.3841499087334945,0.5552890029572186,,1.0026089468775041,0.4764723937101104
1974-09-01,0.30276148162242417,,-2.47844188388386,,-1.4217233147147632,-1.8464267982583324,,-0.7048104217588123,,0.3627006279405717,,,-1.3774427446947615,0.5541998240547688,,0.9992637856686364,0.4755826699566412
1974-10-01,0.22286647143142185,,-2.348031000325124,,-1.4057057837734594,-1.81826243579679,,-0.6173641909632007,,0.0399863473387793,,,-1.0975359180336783,0.236828633636516,,0.33493764768920686,1.0977592916664802
1974-11-01,0.22230868610379154,,-2.3260063445567702,,-1.3592760763128098,-1.8053717723229004,,-0.6756934585800933,,-0.5574788762465158,,,-1.0935373690141972,0.23645610069070086,,0.33432220460239565,1.0940978797514274
1974-12-01,0.2217550690494194,,-2.304590364010509,,-1.501678187867011,-1.7927516553597407,,-0.8252975568496348,,-0.592781433860735,,,-1.0895822537118616,0.2360853205556707,,0.33371014301672686,1.090472897619216
1975-01-01,-0.6303856639817726,,-1.8105748088336646,,-1.3615883369023314,-1.2647167354621989,,-0.8314207972616027,,-0.8789533008638294,,,-0.8376232770868324,-0.8021098966517591,,0.010819264635705256,1.9121082276543286
1975-02-01,-0.6283128106966867,,-1.799467069550732,,-1.1762197900115001,-1.2593398351994494,,-0.6951623307127225,,-0.9375147243960856,,,-0.8352901678814421,-0.8001625370037492,,0.010801569934792468,1.898816846873087
1975-03-01,-0.626260297620882,,-1.7885614265429388,,-1.0872963748867495,-1.2540310058782815,,-0.4911805556960151,,-0.6733340270140045,,,-0.8329764669750909,-0.7982293054013047,,0.010783961767696946,1.8857990220597387
1975-04-01,-0.8930998919459304,,-1.4825614801394198,,-1.071119496148725,-0.8677325005569378,,-0.18171579937159948,,-0.45728338970446464,,,-0.5612884815865569,-1.0352151553944755,,-0.5950214637718165,1.488106200647825
1975-05-01,-0.8893742768150469,,-1.475808062514137,,-0.9423204607026079,-0.8652668402676919,,0.2939347585355634,,-0.6483962736868122,,,-0.5600922171488951,-1.0320753306267763,,-0.5937156271037174,1.481009765659189
1975-06-01,-0.8856949710126859,,-1.4691461765052496,,-0.8993244115778681,-0.8628221017725176,,0.7946965801342067,,-0.7195434207806526,,,-0.5589035749373467,-1.0289639306270102,,-0.5924183573524527,1.4740139805052181
1975-07-01,-1.3268699755246534,,-1.3406424916994406,,-0.9223339262852913,-1.334115254256329,,1.1398708043244923,,-0.5510627939847356,,,-0.24366371101688378,-0.747863088557136,,0.19184182727463792,0.6262777903266747
1975-08-01,-1.3184992630554688,,-1.3353427839076815,,-1.0991848418269334,-1.3281681597111836,,1.3454941969883165,,-0.46662603225341986,,,-0.2432496260080042,-0.7461703471359257,,0.1915227795065799,0.6249936041605743
1975-09-01,-1.3102852190319134,,-1.3301054879669578,,-1.1354293960289328,-1.3222999710625951,,1.5107236509552868,,-0.49019863357397325,,,-0.24283764540524652,-0.7444890583123432,,0.19120531847881087,0.6237172916464836
1975-10-01,-1.523396110783178,,-1.1925977457920478,,-1.0450461462514917,-1.1930447185077575,,1.5089483894826783,,-0.6097480466580225,,,0.14279714556790243,-0.9322835701499391,,-0.41122302864255456,0.46680677486193745
1975-11-01,-1.5120071356219114,,-1.1885477292464863,,-1.0204445181544919,-1.1884503510354114,,1.6266271988727201,,-0.6331418711604858,,,0.14256566404507331,-0.9297760640784724,,-0.41045892273958046,0.46597694984667865
1975-12-01,-1.500870148607027,,-1.1845387325055503,,-1.0600382622219267,-1.1839087100098715,,1.8293636582340145,,-0.6204859846156802,,,0.14233530469423394,-0.9272887017622011,,-0.4096990626864022,0.4651515370993066
1976-01-01,-2.34920256654498,,-0.884813329443087,,-0.8549063739204791,-0.8474497393342775,,2.035013625098824,,-0.6679104837475235,,,0.8606834980627697,-0.29352801313603766,,-0.41686697137616296,0.1774331445288712
1976-02-01,-2.3154993278516636,,-0.8826190255704561,,-0.7666258527441956,-0.8451563935256913,,2.1980277687286356,,-0.5229756078178419,,,0.8583237092212622,-0.2930734166612141,,-0.416096619634262,0.17716845003254755
1976-03-01,-2.283207329185026,,-0.8804409812957018,,-0.7561131490347911,-0.842881584919199,,2.0624613432298076,,-0.4142279487228566,,,0.8559832442124984,-0.2926209263788159,,-0.41533052511870167,0.1769049367483992
1976-04-01,-2.260645733922769,,-0.8117272034964217,,-0.7430429381930612,-0.8247322037603358,,2.010195023911294,,-0.3416440814597879,,,1.4225671430091542,0.005774281888370565,,-0.5421390925212015,0.15652271747883215
1976-05-01,-2.2306031995684017,,-0.8098696079664773,,-0.7768933528068968,-0.8225700990282393,,1.8661117395682956,,-0.02809355378904843,,,1.4158656377537728,0.0057661202136748795,,-0.5410448026100549,0.15629279841274457
1976-06-01,-2.201728345551256,,-0.8080247185125022,,-0.77377207761424,-0.8204249269209593,,1.4246356538098508,,-0.016014332906969485,,,1.4092580440853575,0.005757993049489027,,-0.5399571172080774,0.1560638896560649
1976-07-01,-2.2214552197298607,,-0.808622691048673,,-0.7264992434228942,-0.842993786196095,,1.239432501900756,,-0.003935104313764532,,,1.3803250732137813,0.45770992258478554,,0.22005816555364724,0.17258802005976825
1976-08-01,-2.1931367188391984,,-0.8067929555550896,,-0.760913863405238,-0.8407646284255315,,1.3561792192387,,0.08060229663753352,,,1.3741338691032068,0.4569336251670537,,0.21970179371057408,0.17233536308876324
1976-09-01,-2.1658751513315853,,-0.8049755957225686,,-0.7148730985922023,-0.8385530790907342,,1.4423051977372012,,0.28597438166563,,,1.3680253095550623,0.4561612663953448,,0.21934714794611798,0.17208381260317346
1976-10-01,-1.8766108275826214,,-0.786201861608561,,-0.8151469463717708,-0.8102330969438252,,1.680102175950353,,0.34620439532918384,,,1.3763176040855696,0.3664132590972962,,0.14806301893743354,0.30259054801454716
1976-11-01,-1.8585437202596722,,-0.784475493935655,,-0.8357533964825938,-0.8081774558403303,,1.7650078868272465,,0.33382789130120766,,,1.370224185482485,0.3658354131570312,,0.14783146792048515,0.30212489012348276
1976-12-01,-1.8409890838243816,,-0.7827604586229812,,-0.7587949014331282,-0.806137396996844,,1.8579795143412454,,0.13984832123744198,,,1.3642110632162088,0.3652602935063605,,0.1476009999427222,0.3016613760486897
1977-01-01,-1.7879766320000252,,-0.7423750768339143,,-0.7932294498216075,-1.1381377417791434,,1.8846029153999206,,0.16397931537530885,,,0.7458183556170311,1.1273760121494396,,1.0926382748057015,0.14475914939745174
1977-02-01,-1.7721870639067605,,-0.7408250700121505,,-0.8853202288181791,-1.134174624710156,,1.7617069685532833,,0.21235782630007327,,,0.7440568413798327,1.1238454610828548,,1.0890014383622584,0.14455257925523027
1977-03-01,-1.756808968088757,,-0.7392847395298662,,-0.9107141992189964,-1.130252662085138,,1.7418035124512377,,0.28499353695870056,,,0.7423077612853884,1.1203479027438694,,1.0854007133956494,0.14434689097600908
1977-04-01,-1.2796064179302316,,-0.7760144824880745,,-0.9668589939518,-1.1398364908791847,,1.6894873623854714,,0.2726336561255782,,,0.5443690377070063,1.1506692746900304,,0.8415756280908955,0.0017495820226979964
